Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
CHOLAHLDNG.NS,,Credit Services,Financial Services,2,,,,,,86400,2,1515.95,1514.65,1505.25,1604.05,1515.95,1514.65,1505.25,1604.05,0.55,0.00029999999,1722556800,0.0053,0.24,0.899,14.119905,,244111,244111,256474,133640,133640,290115452928,961.1,2154.95,1.7601979,1853.386,1416.8265,,,1767101956096,0.11828,95454795,187776992,0.47804,0.33870998,195848992,545.418,2.8326895,0.476,109.42,,0.47618818,0.55,1722556800,NSI,EQUITY,CHOLAHLDNG.NS,CHOLAMANDALAM FIN HOL LTD,Cholamandalam Financial Holdings Limited,1545.0,,,,,,none,,12909599744,68.749,,1346088730624,,,164819795968,608.429,877.724,,,,,0.476,0.32,0.75064003,,0.32502
ENDURANCE.NS,,Auto Parts,Consumer Cyclical,4070,,,,,,86400,2,2360.4,2350.0,2337.8,2403.8,2360.4,2350.0,2337.8,2403.8,8.5,0.0036000002,1723161600,0.1554,,0.993,42.930687,30.75976,40224,40224,165448,214214,214214,330199367680,1572.35,3061.3,3.0061727,2388.822,2264.2214,,,327978876928,0.07003,35164220,140663008,0.76391,0.15687001,144766000,377.399,6.2200747,0.313,54.68,35.2,0.48905385,8.5,1723161600,NSI,EQUITY,ENDURANCE.NS,ENDURANCE TECHNO. LTD.,Endurance Technologies Limited,2347.45,3200.0,1804.0,2532.1538,2600.0,2.61538,hold,13,11160179712,79.34,14236069888,7625670144,1.127,1.656,109840457728,14.365,780.864,0.07383,0.15541,-2048644992,10426689536,0.313,0.144,0.41919997,0.12961,0.08612
DALBHARAT.NS,,Building Materials,Basic Materials,5945,,,,,,86400,2,1686.35,1700.65,1698.55,1770.0,1686.35,1700.65,1698.55,1770.0,9.0,0.0052,1729814400,0.2207,,0.701,42.535503,26.93713,400388,400388,330257,202396,202396,326172508160,1651.4,2430.7,2.231155,1842.683,1869.6283,9.0,0.0053369706,336669605888,0.05233,67589959,187564000,0.52966,0.08963,187763008,933.024,1.8618493,-0.61,40.84,74.32,-0.2012586,4.0,1729814400,NSI,EQUITY,DALBHARAT.NS,DALMIA BHARAT LIMITED,Dalmia Bharat Limited,1737.15,2500.0,1550.0,1982.1666,1952.5,2.6,hold,30,41500000256,221.033,26649999360,49309999104,1.117,1.786,146189991936,27.96,779.363,0.03051,0.04622,-7427500032,21639999488,-0.61,-0.02,0.58964,0.1823,0.03175
NLCINDIA.NS,,Utilities - Regulated Electric,Utilities,10368,,,,,,86400,2,234.6,234.6,232.95,238.6,234.6,234.6,232.95,238.6,3.0,0.0127,1726617600,0.2169,6.11,0.637,17.055635,13.723837,803082,803082,2431502,1003931,1003931,327316373504,160.4,311.8,2.3706021,261.758,248.87355,3.0,0.012787724,551318126592,0.13297,332683578,1386640000,0.75245005,0.13719,1386640000,137.982,1.7107304,-0.159,13.84,,0.4376706,1.5,1726531200,NSI,EQUITY,NLCINDIA.NS,NLC INDIA LIMITED,NLC India Limited,236.05,322.0,322.0,322.0,322.0,,none,1,9437599744,7.328,38180200448,225214595072,0.63,1.064,138073096192,108.269,101.801,0.023740001,0.09616,435437504,60423798784,-0.096,0.228,0.85667,0.27652,0.18148
M&MFIN.NS,,Credit Services,Financial Services,26662,9,5,9,8,9,86400,2,258.2,258.5,258.0,264.45,258.2,258.5,258.0,264.45,6.3,0.0242,1721088000,0.35689998,1.2,0.877,14.747732,10.457165,1121836,1121836,3630648,1307364,1307364,321186398208,246.2,343.0,4.2077885,295.783,289.9475,,,1278279155712,0.2856,572286687,1234620032,0.53551,0.37322,1268800000,162.35,1.6024021,0.385,17.64,,-0.0453794,6.3,1721088000,NSI,EQUITY,M&MFIN.NS,M&M FIN. SERVICES LTD,Mahindra & Mahindra Financial Services Limited,260.15,360.0,235.0,303.5,310.0,2.5,buy,34,46349799424,37.492,,1003025006592,11.584,11.584,76331401216,498.691,61.834,0.01766,0.11253,,-172876595200,0.383,0.109,0.86982,,0.30296
MCX.NS,,Financial Data & Stock Exchanges,Financial Services,355,,,,,,86400,2,5909.3,5950.0,5930.15,6154.0,5909.3,5950.0,5930.15,6154.0,7.64,0.0013,1726704000,0.11229999,1.38,0.344,89.209946,40.455147,386266,386266,498858,314253,314253,307791396864,2848.0,6870.0,31.854548,6109.496,4492.487,7.64,0.0012928774,286463361024,0.35919,43336447,50902800,0.1505,0.59228003,52230800,479.257,12.616717,,67.78,50.95,1.0867136,7.64,1726704000,NSI,EQUITY,MCX.NS,MULTI COMMODITY EXCHANGE,Multi Commodity Exchange of India Limited,6046.65,8000.0,3715.0,6680.5557,6900.0,2.44444,buy,9,24991000576,489.994,4544900096,14300000,1.342,1.424,9662400512,0.059,186.118,0.056799997,0.15558,-5934737408,-1661600000,,0.689,0.98500997,0.47037,0.61338
TATAINVEST.NS,,Capital Markets,Financial Services,23,,,,,,86400,2,6661.25,6699.9,6614.75,6778.0,6661.25,6699.9,6614.75,6778.0,28.0,0.0042,1718668800,0.3845,1.9,0.173,90.68654,,22408,22408,134543,54456,54456,335512698880,4020.05,9756.85,84.96362,6788.875,6730.347,,,-76200960000,0.9331,12175750,50595300,0.73802,0.0148599995,50597600,7267.252,0.9124494,-0.006,73.12,,0.60879564,28.0,1718668800,NSI,EQUITY,TATAINVEST.NS,TATA INVESTMENT CORP LTD,Tata Investment Corporation Limited,6631.0,,,,,,none,,412460711936,8153.177,3591591936,,619.627,619.938,3948898048,,78.048,0.0066799996,0.012180001,1720833536,2357818880,-0.006,0.141,0.99994004,0.90952003,0.93402
LICHSGFIN.NS,,Mortgage Finance,Financial Services,2349,10,5,3,1,4,86400,2,611.15,614.5,612.1,625.4,611.15,614.5,612.1,625.4,9.0,0.0146,1724371200,0.1014,2.06,0.741,6.918048,6.2592297,1439848,1439848,2457102,1588751,1588751,337573642240,452.1,826.75,4.4984207,637.211,667.5365,,,2829900578816,0.6504,299889758,550062976,0.02326,0.76116997,559217984,611.118,1.0042251,0.114,88.71,63.76,0.35498405,9.0,1724371200,NSI,EQUITY,LICHSGFIN.NS,LIC HOUSING FINANCE LTD,LIC Housing Finance Limited,613.7,940.0,450.0,725.1923,732.5,2.36,buy,26,10105700352,18.374,,2500920344576,35.94,35.994,75042701312,743.982,136.426,0.0168,0.15534,,-141996703744,0.114,0.135,0.97876,,0.83925
GODFRYPHLP.NS,,Tobacco,Consumer Defensive,1123,,,,,,86400,2,6016.3,6030.2,5955.0,6182.9,6016.3,6030.2,5955.0,6182.9,56.0,0.0084,1724371200,0.2666,1.35,0.36,34.447124,20.905924,41885,41885,165688,73389,73389,311047192576,2010.0,8480.0,6.8459215,6826.758,4641.2236,,,345625657344,0.18865,15447754,51782400,0.73778,0.12331,53399100,813.963,7.371342,-0.102,174.18,,1.8978481,56.0,1724371200,NSI,EQUITY,GODFRYPHLP.NS,GODFREY PHILLIPS INDIA LT,Godfrey Phillips India Limited,6000.0,5340.0,5340.0,5340.0,5340.0,5.0,sell,1,1826800000,35.248,9190892544,3453900032,,,45435400192,8.149,874.731,,,,,-0.099,0.118,0.44452998,0.20228,0.19646
PPLPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,6719,,,,,,86400,2,251.75,255.05,248.55,260.0,251.75,255.05,248.55,260.0,0.11,0.0004,1720742400,0.2821,,0.084,622.0,54.228424,4248800,4248800,13373512,17968923,17968923,328634957824,114.35,307.9,3.7757556,239.9844,174.8172,,,376783175680,0.00521,608986535,1319830016,0.54743,0.21896,1420160000,59.505,4.1811614,3.5,0.4,,1.0193393,0.11,1720742400,NSI,EQUITY,PPLPHARMA.NS,PIRAMAL PHARMA LIMITED,Piramal Pharma Limited,248.8,310.0,260.0,284.0,277.5,,none,6,4084100096,3.073,12872699904,47864098816,0.427,1.028,87038197760,60.533,66.045,0.024549998,0.00579,-3665387520,6809999872,3.25,0.173,0.60153997,0.1479,0.06664
PSB.NS,,Banks - Regional,Financial Services,,,,,,,86400,2,47.72,48.09,47.03,49.28,47.72,48.09,47.03,49.28,0.2,0.0042,1721088000,0.2,3.66,0.88,48.0,,1107207,1107207,1159794,1119835,1119835,326085115904,40.15,77.5,8.867409,52.5182,58.9716,,,355280617472,0.18349001,119931909,6777789952,0.98248,0.00026,7265299968,16.912,2.8382213,0.267,1.0,,0.15582526,0.2,1721088000,NSI,EQUITY,PSB.NS,PUNJAB & SIND BANK,Punjab & Sind Bank,48.0,,,,,,none,,68546899968,10.014,,97848197120,,,36773437440,,5.443,0.00465,0.05054,,-69508300800,0.25,0.105,,,0.28425
ABFRL.NS,,Apparel Manufacturing,Consumer Cyclical,26965,,,,,,86400,2,291.55,292.0,288.25,298.0,291.55,292.0,288.25,298.0,,,,,,0.174,,118.47961,1792507,1792507,4780370,4547928,4547928,307538231296,198.75,364.4,2.0999482,322.011,289.87875,,,389325062144,-0.044710003,384946519,1066729984,0.62479997,0.17617,1066729984,39.939,7.2185082,,-6.59,1.9,0.27794957,,,NSI,EQUITY,ABFRL.NS,ADITYA BIRLA FASHION & RT,Aditya Birla Fashion and Retail Limited,288.3,385.0,235.0,302.68182,301.5,3.47619,hold,22,7693199872,7.49,4538100224,99991797760,0.288,1.006,146450399232,243.78,147.373,-0.00635,-0.21198,8456637440,19111499776,,0.129,0.53898996,0.030989999,-0.02735
METROBRAND.NS,,Apparel Retail,Consumer Cyclical,3908,,,,,,86400,2,1119.5,1119.5,1097.3,1138.3,1119.5,1119.5,1097.3,1138.3,4.5,0.004,1725580800,0.32939997,,-0.27,73.635765,62.51919,117863,117863,102091,62503,62503,304691544064,990.05,1441.2,12.802112,1214.556,1191.8163,,,304879337472,0.17406,37062543,272046016,0.86763,0.08773,272544000,72.513,15.445506,0.043,15.21,,-0.17189407,2.25,1725580800,NSI,EQUITY,METROBRAND.NS,METRO BRANDS LIMITED,Metro Brands Limited,1120.0,1465.0,875.0,1250.7142,1275.0,,none,21,10392399872,38.252,5255099904,11171600384,1.847,3.083,23800100864,55.797,87.535,0.08484,0.22593,4814049792,6393999872,0.045,0.054,0.57741,0.2208,0.15783
SUVENPHAR.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,,,,,,,86400,2,1281.0,1275.0,1269.1,1300.0,1281.0,1275.0,1269.1,1300.0,,,1662681600,,,1.338,133.3229,,125750,125750,370965,230138,230138,325817729024,585.2,1353.95,34.865696,1230.929,875.8395,,,299074912256,0.25731,95777519,254564992,0.60134,0.22424999,255120992,80.556,15.888327,-0.496,9.6,,1.0837879,1.0,1662681600,NSI,EQUITY,SUVENPHAR.NS,SUVEN PHARMACEUTICALS LTD,Suven Pharmaceuticals Limited,1279.9,1330.0,571.0,950.5,950.5,3.0,hold,2,8211267072,32.256,3190418944,649964032,,,9344936960,3.17,36.715,,,,,-0.496,-0.336,0.56407,0.34140998,0.2884
JKCEMENT.NS,,Building Materials,Basic Materials,4097,,,,,,86400,2,3924.3,3920.0,3916.3,4030.0,3924.3,3920.0,3916.3,4030.0,15.0,0.0038,1720483200,0.1423,0.82,0.739,37.42964,28.207214,63335,63335,127355,93840,93840,305205510144,3473.9,4895.5,2.6752958,4367.194,4264.942,,,356772970496,0.07141,35121873,77268200,0.54553,0.35627997,78993000,714.952,5.524776,-0.294,105.53,69.45,0.119977355,15.0,1720483200,NSI,EQUITY,JKCEMENT.NS,JK CEMENT LIMITED,J.K. Cement Limited,3949.95,5500.0,2475.0,4610.864,4680.0,2.13636,buy,22,5740800000,74.275,19283400704,57380298752,0.373,1.238,114082897920,104.504,1475.857,0.059,0.15978,-10326019072,15460299776,-0.294,-0.07,0.61837,0.16903,0.053779997
STARHEALTH.NS,,Insurance - Diversified,Financial Services,15913,,,,,,86400,2,463.5,462.4,452.7,464.5,463.5,462.4,452.7,464.5,,,,,,0.003,31.909027,23.213839,2033023,2033023,1322479,1236623,1236623,272043982848,452.7,647.0,1.7962565,551.745,560.5165,,,272420896768,0.05692,224671080,587568000,0.60505,0.21045999,594240000,119.762,3.866001,-0.112,14.51,,-0.17097235,,,NSI,EQUITY,STARHEALTH.NS,STAR HEALTH & AL INS CO L,Star Health and Allied Insurance Company Limited,463.0,750.0,490.0,608.5455,617.5,2.22727,buy,22,2948100096,5.033,12408965120,4700000256,0.101,0.585,151450517504,6.7,258.848,0.04362,0.12561,32734658560,12703311872,-0.11,,0.24098,0.08193,0.03664
NIACL.NS,,Insurance - Diversified,Financial Services,11938,,,,,,86400,2,175.19,176.75,175.5,180.96,175.19,176.75,175.5,180.96,2.06,0.0117,1725580800,0.25280002,,0.807,21.582823,9.707504,625025,625025,1148143,927711,927711,289883193344,169.25,324.7,0.6553899,211.4748,238.8958,,,167101562880,0.03846,76095500,1648000000,0.85436994,0.10752,1710989952,307.168,0.5726508,,8.15,8.8,0.012973547,2.06,1725580800,NSI,EQUITY,NIACL.NS,THE NEW INDIA ASSU CO LTD,The New India Assurance Company Limited,175.9,294.0,170.0,232.0,232.0,,none,2,126541496320,76.179,15802073088,,0.21,0.365,442306461696,,268.587,0.00898,0.03639,28056922112,-58354540544,,0.021,0.16457,0.03573,0.014830001
KPRMILL.NS,,Textile Manufacturing,Consumer Cyclical,20774,,,,,,86400,2,898.2,901.25,901.25,940.25,898.2,901.25,901.25,940.25,5.0,0.0054,1721001600,0.21120001,0.4,0.771,39.398228,28.59304,185178,185178,392172,214654,214654,318895390720,710.0,1053.0,5.2904897,922.116,855.4982,,,314843004928,0.13420999,100115166,341814016,0.70698,0.20166999,342339008,137.008,6.809457,0.016,23.68,33.05,0.04972124,2.5,1721001600,NSI,EQUITY,KPRMILL.NS,KPR MILL LTD.,K.P.R. Mill Limited,932.95,1080.0,810.0,976.0,996.0,1.57143,buy,7,7544200192,22.081,12458699776,3919699968,2.357,5.15,60277100544,8.373,176.373,0.12158,0.18546,2878475008,8784000000,0.017,-0.02,0.37877,0.20669001,0.16529
MANYAVAR.NS,,Apparel Manufacturing,Consumer Cyclical,754,,,,,,86400,2,1319.2,1337.8,1315.6,1370.25,1319.2,1337.8,1315.6,1370.25,8.5,0.0062,1724371200,0.513,,-0.271,81.400604,61.127155,91417,91417,218495,112341,112341,328236171264,886.05,1487.9,24.397266,1321.612,1107.3013,,,328536653824,0.29947,60920655,242912992,0.74959,0.16886,250460000,62.788,21.520832,0.373,16.6,,0.042920113,8.5,1724371200,NSI,EQUITY,MANYAVAR.NS,VEDANT FASHIONS LIMITED,Vedant Fashions Limited,1351.25,1600.0,1010.0,1419.7778,1450.0,,none,9,7143349760,29.362,5268129792,4631799808,3.417,4.023,13453809664,30.322,55.43,0.13816,0.28219998,3776320000,4616529920,0.368,0.227,0.7297,0.39157,0.3161
BASF.NS,,Specialty Chemicals,Basic Materials,1401,,,,,,86400,2,6046.2,6125.7,5947.0,6164.25,6046.2,6125.7,5947.0,6164.25,15.0,0.0019,1721952000,0.051599998,0.22,0.317,39.742718,29.171234,37585,37585,47015,63421,63421,258094727168,2868.0,8750.0,1.7973508,7472.473,5388.6895,,,285467934720,0.04674,11114021,43285600,0.75801,0.08986,43354400,744.704,8.006672,0.957,150.03,235.8,1.0049644,15.0,1721952000,NSI,EQUITY,BASF.NS,BASF INDIA LTD,BASF India Limited,5962.6,5704.0,5704.0,5704.0,5704.0,3.0,hold,1,6225600000,143.826,9967724544,1560700032,,,143597305856,4.842,3317.487,,,,,0.957,0.176,0.1739,0.069409996,0.06697
IRB.NS,,Infrastructure Operations,Industrials,3180,,,,,,86400,2,47.4,47.5,47.27,48.83,47.4,47.5,47.27,48.83,0.4,0.0084,1731024000,0.39220002,2.02,0.802,46.470592,24.947369,14173089,14173089,18534618,13796248,13796248,286308794368,36.75,78.15,3.8111894,56.2724,63.08195,0.4,0.008438818,449973747712,0.08202,1924534376,6039000064,0.67223,0.12865,6040269824,23.722,1.9981452,0.043,1.02,1.9,0.25615895,0.1,1731024000,NSI,EQUITY,IRB.NS,IRB INFRA DEV LTD.,IRB Infrastructure Developers Limited,47.4,81.0,60.0,69.33333,67.0,2.0,buy,6,16984840192,2.891,34228740096,188382838784,0.636,1.268,75123212288,135.18,12.485,0.033940002,0.04476,19310653440,29312819200,0.063,0.004,0.56356996,0.45563,0.40038
APOLLOTYRE.NS,,Auto Parts,Consumer Cyclical,7559,,,,,,86400,2,472.05,471.8,471.0,491.35,472.05,471.8,471.0,491.35,6.0,0.0127,1720137600,0.39029998,1.76,0.959,21.249453,15.120911,1562361,1562361,1672286,1486717,1486717,308690354176,413.95,584.9,1.2293214,507.068,501.64374,,,324984930304,0.06479,267955440,635100992,0.49863997,0.35187,635753984,218.897,2.2181664,-0.239,22.85,20.8,0.15512526,6.0,1720137600,NSI,EQUITY,APOLLOTYRE.NS,APOLLO TYRES LTD,Apollo Tyres Limited,485.55,635.0,390.0,537.3461,547.5,1.92308,buy,26,14053170176,22.127,39205888000,49051021312,,,251106312192,35.283,395.473,,,,,-0.238,0.014,0.43743,0.15613,0.085200004
RADICO.NS,,Beverages - Wineries & Distilleries,Consumer Defensive,1469,8,8,9,5,10,86400,2,2223.25,2229.7,2217.65,2295.4,2223.25,2229.7,2217.65,2295.4,3.0,0.0013,1721865600,0.1398,0.28,0.653,105.45963,59.162304,228088,228088,436494,150948,150948,302360887296,1417.6,2524.0,6.7304425,2192.336,1827.7512,,,310136602624,0.06391,76821521,133788000,0.46039,0.30613002,133795000,191.683,11.790299,0.244,21.43,39.5,0.5712793,3.0,1721865600,NSI,EQUITY,RADICO.NS,RADICO KHAITAN LTD,Radico Khaitan Limited,2260.0,2830.0,1875.0,2438.7,2467.5,,none,10,707875008,5.292,5641678848,9032255488,0.838,1.602,44924370944,35.225,335.931,0.06564,0.117910005,569447488,2930952960,0.241,0.207,0.40897,0.12558,0.114209995
CENTURYTEX.NS,,Paper & Paper Products,Basic Materials,2640,,,,,,86400,2,2714.05,2705.0,2697.3,2749.0,2714.05,2705.0,2697.3,2749.0,5.0,0.0019,1720656000,0.2139,0.69,0.525,116.133934,,115635,115635,504018,308576,308576,299747835904,1046.45,3140.0,6.2770996,2594.15,2044.739,,,319498715136,0.01344,55606429,110443000,0.55921,0.21591999,114469000,356.198,7.6194983,,23.37,,1.8539813,5.0,1720656000,NSI,EQUITY,CENTURYTEX.NS,CENTURY TEXTILES LTD,Aditya Birla Real Estate Limited,2714.05,,,,,,none,,6791300096,60.793,6208600064,25016899584,,,47752601600,61.096,431.653,,,,,,0.029,0.38614,0.13002,0.04516
CDSL.NS,,Capital Markets,Financial Services,335,,,,,,86400,2,1504.65,1514.0,1494.0,1538.25,1504.65,1514.0,1494.0,1538.25,9.5,0.0063,1721088000,0.3726,1.0,0.444,59.15161,51.39932,2600101,2600101,4482345,4469582,4469582,314754007040,811.0,1678.85,27.540596,1487.922,1188.7108,,,306883231744,0.46629003,174481560,209000000,,0.17128,221618000,73.158,20.585583,0.488,25.46,31.59,0.68110037,1.5,1721088000,NSI,EQUITY,CDSL.NS,CENTRAL DEPO SER (I) LTD,Central Depository Services (India) Limited,1506.0,1650.0,1300.0,1448.2222,1465.0,,none,9,8391724032,40.152,7270005248,10415000,2.237,2.416,11428728832,0.066,54.671,0.2394,0.37493,3918866176,5285935104,0.488,0.558,1.0,0.63612,0.62514
GODIGIT.NS,,Insurance - Property & Casualty,Financial Services,3970,,,,,,86400,2,316.2,320.95,313.5,322.7,316.2,320.95,313.5,322.7,,,,,,,189.91019,49.894356,525549,525549,1029015,499127,499127,292228038656,278.55,407.4,3.2902431,354.976,347.8121,,,293405818880,0.03224,241144709,920982016,0.77305,0.12908,924742016,50.588,6.2692733,2.231,1.67,6.41,0.03218949,,,NSI,EQUITY,GODIGIT.NS,GO DIGIT GENERAL INS LTD,,317.15,450.0,240.0,379.57144,390.0,2.0,buy,7,1425100032,1.545,3427996928,3500000000,0.009,0.1,88816549888,7.501,99.386,,,,16966880256,2.097,0.173,0.14122,0.038599998,0.04004
JBCHEPHARM.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,5311,,,,,,86400,2,1679.4,1681.05,1660.0,1705.0,1679.4,1681.05,1660.0,1705.0,13.5,0.0081,1723593600,0.3188,0.95,-0.016,43.157623,29.95404,107411,107411,194580,142441,142441,258291417088,1371.0,2030.0,6.959662,1845.589,1796.8798,6.75,0.0040192925,255745343488,0.16466999,71168337,155410000,0.54174,0.24403,155992992,206.825,8.035779,0.159,38.51,,0.15851831,6.75,1723593600,NSI,EQUITY,JBCHEPHARM.NS,J B CHEMICALS AND PHARMA,J. B. Chemicals & Pharmaceuticals Limited,1662.0,2330.0,1686.0,2173.7693,2230.0,1.53846,buy,13,4168600064,26.84,9648713728,1002099968,1.983,3.076,37112639488,3.12,239.201,0.12942,0.20615,3910009088,7450530816,0.153,0.135,0.65397,0.25998,0.22850001
IGL.NS,,Utilities - Regulated Gas,Utilities,719,6,3,5,5,3,86400,2,325.05,329.0,316.75,329.5,325.05,329.0,316.75,329.5,10.5,0.0328,1731369600,0.3171,1.47,0.549,11.243396,11.530268,14803833,14803833,3626566,9335292,9335292,223440338944,316.75,570.35,1.5567805,482.404,480.11475,10.5,0.032302722,193399947264,0.12865,314685984,700001024,0.50033003,0.33681,700259968,151.009,2.1137815,-0.177,28.39,29.17,-0.17896491,5.5,1731369600,NSI,EQUITY,IGL.NS,INDRAPRASTHA GAS LTD,Indraprastha Gas Limited,319.2,648.0,295.0,464.65625,461.5,2.90625,hold,32,31830800384,45.485,21398499328,741800000,0.952,1.116,143527198720,0.7,205.034,0.07519,0.1881,5062325248,15956899840,-0.177,0.069,0.25645,0.14909,0.1126
BRIGADE.NS,,Real Estate - Development,Real Estate,859,,,,,,86400,2,1135.0,1130.0,1123.2,1172.7,1135.0,1130.0,1123.2,1172.7,2.0,0.0018000001,1722297600,0.0932,1.79,0.807,56.353863,34.752174,342702,342702,430181,405657,405657,281622544384,735.0,1453.1,5.293219,1266.299,1169.6295,,,282815987712,0.093380004,115449948,244252000,0.46771,0.38561,244298000,157.908,7.3017197,1.173,20.46,33.61,0.5318227,2.0,1722297600,NSI,EQUITY,BRIGADE.NS,BRIGADE ENTER. LTD,Brigade Enterprises Limited,1153.0,1666.0,1070.0,1393.0834,1454.5,1.5,strong_buy,12,18949500928,81.997,13058724864,54699499520,,,53204398080,153.745,230.284,,,,,1.175,0.648,0.42126998,0.24544,0.20846
SUNDRMFAST.NS,,Auto Parts,Consumer Cyclical,3058,,,,,,86400,2,1164.2,1170.3,1162.0,1191.4,1164.2,1170.3,1162.0,1191.4,6.0,0.0050999997,1731888000,0.2634,0.75,0.685,45.464355,28.520548,62464,62464,63757,60158,60158,247909023744,1003.05,1505.95,4.26148,1364.786,1253.984,7.17,0.006158736,255986696192,0.09395,95108552,210128000,0.49553,0.30725,211984992,173.151,6.8137064,0.08,25.95,22.89,-0.048285604,3.0,1731888000,NSI,EQUITY,SUNDRMFAST.NS,SUNDRAM FASTENERS LTD,Sundram Fasteners Limited,1179.8,1576.0,1400.0,1479.3334,1462.0,1.33333,strong_buy,3,486800000,2.316,9136100352,8349499904,0.992,1.807,58174398464,22.806,276.828,0.087469995,0.15963,-2684837376,4068900096,0.08,0.045,0.57145,0.15705,0.12712
SUNTV.NS,,Broadcasting,Communication Services,1048,,,,,,86400,2,725.2,732.0,727.55,749.95,725.2,732.0,727.55,749.95,20.0,0.0274,1724112000,0.3487,3.27,0.556,15.923703,13.913857,305946,305946,537750,397416,397416,292805148672,567.6,921.0,6.897193,780.743,726.957,,,234600038400,0.44584,91507093,394084992,0.78497005,0.11951,394275008,267.354,2.7790868,-0.055,46.66,55.67,0.11628604,5.0,1732579200,NSI,EQUITY,SUNTV.NS,SUN TV NETWORK LIMITED,Sun TV Network Limited,743.0,1160.0,670.0,849.1667,785.0,2.76923,hold,12,51423399936,130.493,26357975040,377500000,,,42452799488,0.358,107.751,,,,,-0.055,-0.027,0.71327,0.62088,0.46141
MEDANTA.NS,,Medical Care Facilities,Healthcare,9052,,,,,,86400,2,1080.9,1080.95,1067.45,1100.7,1080.9,1080.95,1067.45,1100.7,,,,,,,59.91451,44.98291,186107,186107,537472,206798,206798,291709190144,891.8,1513.9,8.690595,1064.56,1220.8605,,,283975811072,0.14374,85691745,268547008,0.68064004,0.21497,269302016,108.214,10.037981,0.042,18.13,23.41,0.21558583,,,NSI,EQUITY,MEDANTA.NS,GLOBAL HEALTH LIMITED,Global Health Limited,1086.25,1440.0,855.0,1184.25,1172.5,2.45455,buy,12,11752829952,43.789,8043193344,8018690048,,,33566081024,27.597,124.95,,,,,0.042,0.114,0.53977,0.23962,0.16224001
BAYERCROP.NS,,Agricultural Inputs,Basic Materials,1317,,,,,,86400,2,5686.7,5655.0,5643.45,5795.8,5686.7,5655.0,5643.45,5795.8,140.0,0.0222,1722470400,0.9107,1.66,0.379,43.814835,28.158667,23896,23896,40690,28950,28950,254376820736,4901.2,7196.85,5.092833,6457.783,6035.628,,,261557993472,0.13338,19005561,44942100,0.72747004,0.12536,44942900,634.016,8.927219,-0.226,129.18,,0.07465434,90.0,1732752000,NSI,EQUITY,BAYERCROP.NS,BAYER CROPSCIENCE LTD,Bayer CropScience Limited,5660.0,7030.0,5320.0,5892.857,5620.0,3.14286,hold,7,12106999808,269.391,8394999808,471000000,,,49948000256,1.653,1111.393,,,,,-0.226,-0.062,0.41682997,0.16806999,0.17932
EMAMILTD.NS,,Household & Personal Products,Consumer Defensive,3289,,,,,,86400,2,615.3,613.85,612.3,649.65,615.3,613.85,612.3,649.65,8.0,0.0124,1731888000,0.45200002,1.78,0.78,36.40192,29.082176,710960,710960,580968,704111,704111,281608355840,417.1,860.0,7.643626,716.539,638.9835,8.0,0.013001788,275382075392,0.20971,187132066,436500000,0.68303,0.2683,437313984,60.198,10.697199,0.191,17.69,,0.29929292,4.0,1731888000,NSI,EQUITY,EMAMILTD.NS,EMAMI LIMITED,Emami Limited,643.95,980.0,510.0,801.11536,800.0,1.80769,buy,26,6194599936,14.186,9827200000,743900032,1.226,1.962,36842246144,2.831,84.405,0.14798,0.30492002,6835238912,8057458176,0.191,0.03,0.67163,0.26674,0.23111
