Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
PGINVIT-IV.NS,,,,,,,,,,86400,2,86.38,90.35,86.51,90.35,86.38,90.35,86.51,90.35,,,,,,,,,1249110,1249110,,,,,86.51,90.35,,,,,,,,,,,,,,,,,,,,,NSI,EQUITY,PGINVIT-IV.NS,POWERGRID INFRA. INVITS,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPL.NS,,Packaging & Containers,Consumer Cyclical,1427,,,,,,86400,2,259.5,261.4,261.4,287.8,259.5,261.4,261.4,287.8,5.0,0.019299999,1732492800,0.5467,2.01,0.695,35.024544,21.121853,10550310,10550310,1839379,949454,949454,91196137472,169.6,287.8,2.2254357,262.169,220.21545,4.8,0.018497111,97932582912,0.06335,138323626,318684000,0.56579,0.20069,319481984,69.238,4.1227365,0.723,8.15,13.53,0.3125949,2.5,1732492800,NSI,EQUITY,EPL.NS,EPL LIMITED,EPL Limited,285.45,360.0,290.0,315.5,307.5,,none,8,1510000000,4.738,7676000256,8456000000,0.709,1.425,40979001344,38.29,128.791,0.07794,0.12154,1538000000,6874999808,0.722,0.084,0.56756,0.18732001,0.13745
GALLANTT.NS,,Steel,Basic Materials,3134,,,,,,86400,2,364.15,364.15,364.15,382.35,364.15,364.15,364.15,382.35,1.0,0.0027,1727049600,0.0758,,1.148,29.009863,,53185,53185,28584,32740,32740,92253790208,95.25,399.35,2.1240296,342.646,302.905,1.0,0.0027461213,95695921152,0.073249996,39944060,241280992,0.92586,,241616992,108.683,3.5180297,0.035,13.18,,2.7774897,1.0,1727049600,NSI,EQUITY,GALLANTT.NS,GALLANTT ISPAT LIMITED,Gallantt Ispat Limited,382.35,,,,,,none,,632740992,2.622,6031988224,4074891008,0.608,2.771,43433381888,15.539,180.099,0.09382,0.12917,198199376,3442846976,0.036,-0.008,0.23955,0.13888,0.07416
ASKAUTOLTD.NS,,Auto Parts,Consumer Cyclical,7000,,,,,,86400,2,449.25,452.9,449.0,460.0,449.25,452.9,449.0,460.0,1.0,0.0022,1723161600,0.0889,,,40.24043,27.498991,171725,171725,331971,184488,184488,89128239104,240.1,485.3,2.6367433,431.868,365.875,,,93129900032,0.06562,41532082,197143008,0.7895,0.11216,197616000,46.659,9.685163,0.631,11.23,,0.57731235,1.0,1723161600,NSI,EQUITY,ASKAUTOLTD.NS,ASK AUTOMOTIVE LIMITED,,451.9,498.0,470.0,481.0,475.0,,none,3,29500000,0.15,3737338880,3998599936,0.529,1.013,33802393600,43.435,171.482,0.11021,0.27049,318343008,4045606912,0.632,0.227,0.32009998,0.11056,0.09776
NETWORK18.NS,,Broadcasting,Communication Services,,,,,,,86400,2,79.05,79.25,78.83,81.25,79.05,79.25,78.83,81.25,,,1202947200,,,0.601,,,4408109,4408109,3673906,4773620,4773620,123067015168,72.05,135.7,1.3436569,81.1298,86.12015,,,275603849216,-0.04778,659196648,1542000000,0.56668,0.0155299995,1547869952,96.683,0.8254812,,-2.56,,-0.19705433,1.244648,1202947200,NSI,EQUITY,NETWORK18.NS,NETWORK18 MEDIA & INV LTD,Network18 Media & Investments Limited,79.81,,,,,,none,,70069002240,46.06,-6892400128,92920602624,0.769,1.948,91591098368,33.374,89.771,-0.01526,-0.025390001,-69126176768,-51093299200,,-0.022,0.18125,-0.07525,-0.13584
HEG.NS,,Electrical Equipment & Parts,Industrials,1075,,,,,,86400,2,438.7,438.9,438.9,516.8,438.7,438.9,438.9,516.8,4.5,0.010299999,1722384000,0.3039,2.87,,33.86671,14.321888,18964077,18964077,1700340,256394,256394,96595132416,321.0,548.6,4.278639,449.7542,432.719,,,97712898048,0.080570005,61905077,192978000,0.5955,0.21685,193242000,230.141,2.1749709,-0.143,14.78,38.18,0.2822237,22.5,1722384000,NSI,EQUITY,HEG.NS,HEG LTD,HEG Limited,500.55,525.0,484.0,504.5,504.5,1.0,strong_buy,2,4611299840,23.875,2745899008,5645199872,0.894,2.179,22576136192,12.7,117.024,0.00906,0.04137,-993436352,2996516096,-0.144,-0.006,0.5125,0.12163,0.15006
PNCINFRA.NS,,Engineering & Construction,Industrials,7888,,,,,,86400,2,293.75,294.9,290.55,300.65,293.75,294.9,290.55,300.65,0.6,0.002,1726790400,0.0124,0.36,0.97,6.1537666,11.139157,1194617,1194617,1052197,865753,865753,76281872384,281.6,574.8,0.8742226,361.015,438.82324,,,138076651520,0.14944,112601461,256539008,0.5607,0.31325,256539008,202.106,1.4712577,2.184,48.32,10.36,-0.16512716,0.6,1726790400,NSI,EQUITY,PNCINFRA.NS,PNC INFRATECH LTD.,PNC Infratech Limited,297.35,600.0,291.0,430.0625,400.0,1.88235,buy,16,18895575040,73.655,25259309056,80253313024,,,87256809472,154.785,340.142,,,,,2.185,0.036,0.40605998,0.28948,0.42823002
TCI.NS,,Integrated Freight & Logistics,Industrials,3896,,,,,,86400,2,1075.0,1091.1,1075.35,1143.25,1075.0,1091.1,1075.35,1143.25,10.5,0.0098,1730332800,0.1439,0.82,0.225,23.314169,19.04634,63283,63283,58535,38385,38385,86964027392,757.65,1244.4,2.0413032,1089.777,968.20026,8.0,0.0074418606,87497891840,0.08894,22043778,76593296,0.71274,0.124989994,78268400,256.757,4.4220805,0.223,48.7,55.53,0.24299014,3.5,1730332800,NSI,EQUITY,TCI.NS,TRANSPORT CORPN OF INDIA,Transport Corporation of India Limited,1135.4,1400.0,1026.0,1232.7778,1227.0,1.44444,strong_buy,9,3369999872,43.329,4386330112,2216999936,2.568,3.324,42602209280,10.915,548.132,0.08153,0.19493,767602496,3407099904,0.222,0.128,0.13161,0.10296,0.07852
EQUITASBNK.NS,,Banks - Regional,Financial Services,22854,,,,,,86400,2,62.52,62.53,62.53,65.39,62.52,62.53,62.53,65.39,1.0,0.016,1723161600,0.18049999,,,11.584838,8.612465,9170702,9170702,4065704,3312156,3312156,73106153472,61.35,116.5,1.7970527,69.9628,86.4699,,,60085420032,0.110190004,1038645706,1139079936,0.15797,0.46113,1178290048,50.784,1.2637838,-0.935,5.54,,-0.33560044,1.0,1723161600,NSI,EQUITY,EQUITASBNK.NS,EQUITAS SMALL FIN BNK LTD,Equitas Small Finance Bank Limited,64.18,110.0,60.0,81.4375,82.5,1.9375,buy,16,25930209280,22.141,,10852100096,0.065,0.917,40681140224,18.247,35.906,0.0101,0.07846,,32010113024,-0.937,0.1,0.94838,,0.33585998
EPIGRAL.NS,,Chemicals,Basic Materials,997,,,,,,86400,2,2063.15,2082.0,2064.1,2132.0,2063.15,2082.0,2064.1,2132.0,5.0,0.0023999999,1719878400,0.0708,,-0.126,29.68821,21.730291,64385,64385,134945,59343,59343,90372399104,888.1,2406.75,3.9751885,2108.788,1592.1353,,,99275276288,0.12911999,13381149,43141300,0.701,0.04303,43181400,337.005,6.2159314,1.14,70.56,96.4,1.1804934,5.0,1719878400,NSI,EQUITY,EPIGRAL.NS,EPIGRAL LIMITED,Epigral Limited,2094.8,2000.0,2000.0,2000.0,2000.0,,none,1,60800000,1.409,6302780928,8963600384,0.304,0.794,22734116864,64.014,547.073,0.11254,0.23216999,-472939136,4323100160,1.141,0.309,0.42,0.27724,0.23349
TEXRAIL.NS,,Railroads,Industrials,1969,,,,,,86400,2,217.7,218.65,216.15,222.38,217.7,218.65,216.15,222.38,0.5,0.0023,1726704000,0.0919,0.38,0.841,40.016544,31.322304,1223317,1223317,2475075,1648631,1648631,86959972352,142.0,296.49,1.9432045,205.9962,209.83395,,,94394343424,0.04659,210925936,399467008,0.48256,0.14308,424401984,66.951,3.2514827,1.956,5.44,6.95,0.40815008,0.5,1726704000,NSI,EQUITY,TEXRAIL.NS,TEXMACO RAIL & ENG. LTD.,Texmaco Rail & Engineering Limited,217.69,325.0,320.0,322.5,322.5,,none,2,2466360064,6.161,4038867968,9375245312,0.763,2.177,44750807040,34.543,116.953,0.054619998,0.10104,-7837701120,-1183448960,1.395,0.672,0.2174,0.09024999,0.090129994
STARCEMENT.NS,,Building Materials,Basic Materials,855,,,,,,86400,2,187.94,189.9,189.51,196.95,187.94,189.9,189.51,196.95,,,1581897600,,,0.345,39.82485,21.050955,603990,603990,388489,339595,339595,79878676480,162.25,256.0,2.6993136,198.6554,212.36975,,,83738779648,0.0669,87329870,404180000,0.8879,0.05775,414508000,66.97,2.9198146,-0.859,4.91,9.89,0.12002385,1.0,1581897600,NSI,EQUITY,STARCEMENT.NS,STAR CEMENT LIMITED,Star Cement Limited,195.54,255.0,107.0,214.45454,225.0,2.09091,buy,11,232300000,0.567,5342244864,3789626880,0.221,0.952,29592217600,13.8,73.257,0.0544,0.07473,-6227882496,3981604096,-0.861,0.096,0.65339994,0.18053,0.02033
MEDPLUS.NS,,Pharmaceutical Retailers,Healthcare,23415,,,,,,86400,2,814.45,817.4,798.0,831.15,814.45,817.4,798.0,831.15,,,,,,0.766,96.49819,49.03088,461868,461868,453335,921836,921836,95802195968,598.6,831.15,1.643436,688.527,685.94073,,,89070354432,0.013049999,62059396,119469000,0.41928002,0.37428,119869000,132.004,6.074816,2.794,8.31,15.12,0.043765187,,,NSI,EQUITY,MEDPLUS.NS,MEDPLUS HEALTH SERV LTD,MedPlus Health Services Limited,801.9,1100.0,830.0,927.0,915.0,,none,6,1742370048,14.575,2184294912,10095689728,,,58293841920,64.004,486.507,,,,,2.75,0.159,0.22113001,0.037469998,0.02266
VARROC.NS,,Auto Parts,Consumer Cyclical,3907,,,,,,86400,2,516.75,516.75,516.75,526.75,516.75,516.75,516.75,526.75,,,1582588800,,,1.248,15.173812,19.57216,115795,115795,222984,90566,90566,80269721600,433.0,716.9,1.0476768,541.961,561.7098,,,88359444480,0.06868,38205451,152786000,0.75,0.14993,153244992,97.982,5.3458796,0.005,34.52,30.71,-0.052617133,3.0,1582588800,NSI,EQUITY,VARROC.NS,VARROC ENGINEERING LTD.,Varroc Engineering Limited,523.8,730.0,460.0,552.5,510.0,,none,4,2266089984,14.825,7909577728,13897190400,,,76616876032,91.058,501.498,,,,,0.005,0.061,0.3762,0.103240006,0.05053
TV18BRDCST.NS,,,,,,,,,,86400,2,45.27,42.7,42.7,45.95,45.27,42.7,42.7,45.95,,,,,,0.66,,,31069516,31069516,14174258,9606120,9606120,78746271744,38.65,68.7,0.8878562,46.5098,48.76305,,,194192818176,-0.01613,683935769,1714360064,0.60403,0.06966,1772569984,97.513,0.46916822,,-0.83,,0.023160458,,,NSI,EQUITY,TV18BRDCST.NS,TV18 BROADCAST LIMITED,TV18 Broadcast Limited,45.75,,,,,,none,,80245997568,46.459,-6076850176,62137901056,,,88692596736,20.558,50.925,,,,,,-0.034,0.17321,-0.06852,-0.057979997
KNRCON.NS,,Engineering & Construction,Industrials,5491,,,,,,86400,2,325.8,326.95,325.9,333.0,325.8,326.95,325.9,333.0,0.25,0.0008,1726617600,0.0064,0.62,0.77,8.323171,20.32258,1273615,1273615,1388329,1091896,1091896,92132589568,236.75,415.4,2.0781155,312.204,311.97375,,,92564602880,0.18335,143869674,281235008,0.48814,0.33883998,281534016,126.377,2.592244,0.259,39.36,16.64,0.19035435,0.25,1726531200,NSI,EQUITY,KNRCON.NS,KNR CONSTRU LTD.,KNR Constructions Limited,327.6,390.0,250.0,329.64706,340.0,2.61111,hold,17,4505352192,16.029,11331733504,12624370688,,,44334682112,36.094,157.614,,,,,0.258,0.004,0.39134,0.2556,0.25232
SUNTECK.NS,,Real Estate - Development,Real Estate,587,,,,,,86400,2,526.15,527.0,526.9,541.9,526.15,527.0,526.9,541.9,1.5,0.0029,1727049600,0.2134,0.42,0.802,52.054,21.618565,278145,278145,433695,236319,236319,79074754560,380.05,699.0,9.755651,551.43,518.881,,,74247045120,0.12392,53828638,146488992,0.63148,0.19773,146716992,213.276,2.5309927,,10.37,24.58,0.06637621,1.5,1727049600,NSI,EQUITY,SUNTECK.NS,SUNTECK REALTY LIMITED,Sunteck Realty Limited,539.8,786.0,516.0,696.4545,700.0,,none,11,1057755008,7.243,1547660032,3749405952,,,8105532928,12.001,56.458,,,,,,3.482,0.46148,0.19094,0.08858
IONEXCHANG.NS,,Pollution & Treatment Controls,Industrials,2389,,,,,,86400,2,688.95,693.85,686.05,718.0,688.95,693.85,686.05,718.0,1.5,0.0023999999,1725321600,0.0713,,0.691,37.91621,,599422,599422,386256,201522,201522,85357748224,406.95,768.4,3.503725,650.738,597.5915,,,69803671552,0.085260004,75128966,122930000,0.4614,0.19827999,123287000,82.803,8.361412,0.351,18.26,,0.18559623,1.5,1725321600,NSI,EQUITY,IONEXCHANG.NS,ION EXCHANGE (INDIA) LTD,Ion Exchange (India) Limited,692.35,,,,,,none,,5884400128,49.63,2887294208,1524199936,,,24362000384,14.946,205.491,,,,,0.351,0.184,0.37818,0.11852,0.09474
TVSSCS.NS,,Integrated Freight & Logistics,Industrials,17055,,,,,,86400,2,178.01,178.19,178.19,184.4,178.01,178.19,178.19,184.4,,,,,,,230.60257,39.97111,854327,854327,1491522,554892,554892,79613517824,145.0,217.58,0.8207224,187.825,182.43695,,,97396768768,0.00306,162359771,440662016,0.62768,0.25597,459292992,41.775,4.305685,,0.78,5.85,-0.13399136,,,NSI,EQUITY,TVSSCS.NS,TVS SUPPLY CHAIN SOL L,TVS Supply Chain Solutions Limited,179.87,212.0,212.0,212.0,212.0,,none,1,5272800256,11.868,2697600000,22432899072,0.736,1.1,97004199936,118.799,220.621,0.01564,0.01806,282462496,2992199936,,0.11,0.14279,0.02781,0.00844
GSFC.NS,,Agricultural Inputs,Basic Materials,2855,,,,,,86400,2,222.36,223.35,222.76,226.9,222.36,223.35,222.76,226.9,4.0,0.020399999,1725840000,0.73910004,2.59,0.7,16.878674,11.605182,1916823,1916823,1572750,2330291,2330291,89507782656,187.5,322.25,0.9672073,207.6686,223.5645,,,55960346624,0.058229998,222676381,398478016,0.43518,0.10584,399624000,319.39,0.7012743,-0.224,13.27,17.3,-0.007764399,4.0,1725840000,NSI,EQUITY,GSFC.NS,GUJ STATE FERT & CHEM LTD,Gujarat State Fertilizers & Chemicals Limited,223.98,185.0,185.0,185.0,185.0,4.0,underperform,1,23029600256,57.765,4795713024,51000000,,,92542500864,0.04,232.342,,,,,-0.223,0.048,0.24415001,0.051820002,0.028970001
MAHLIFE.NS,,Real Estate - Development,Real Estate,695,,,,,,86400,2,494.15,495.0,495.0,505.7,494.15,495.0,495.0,505.7,2.65,0.0054,1720742400,0.3505,1.6,0.553,66.49471,37.31601,170454,170454,254372,163650,163650,78038654976,453.1,678.8,26.72281,504.881,572.1597,2.65,0.0053627444,84285685760,0.41155,64716320,155239008,0.51635,0.34368,159928000,117.588,4.2750964,,7.56,35.47,-0.0770452,2.65,1720742400,NSI,EQUITY,MAHLIFE.NS,MAHINDRA LIFESPACE DEVLTD,Mahindra Lifespace Developers Limited,502.7,728.0,555.0,641.2857,633.0,1.28571,strong_buy,7,3357799936,21.555,-1862471936,9331500032,0.166,1.443,2920301056,50.936,18.4,-0.02668,0.06713,-5164991488,-4968765952,,-0.572,0.07005,-0.63777,-6.7950096
SHILPAMED.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,1007,,,,,,86400,2,899.9,905.8,880.8,928.0,899.9,905.8,880.8,928.0,,,1663545600,,0.14,0.648,133.75375,41.72365,449017,449017,344432,660384,660384,87121846272,313.15,959.5,7.3586435,848.73,653.3583,,,93089890304,0.0378,34169940,97790896,0.58411,0.07368,97801800,208.37,4.275088,10.926,6.66,,1.3870027,1.1,1663545600,NSI,EQUITY,SHILPAMED.NS,SHILPA MEDICARE LTD,Shilpa Medicare Limited,890.8,1525.0,891.0,1208.0,1208.0,,none,2,304355008,3.16,2737970688,9373886464,,,11839389696,52.078,131.733,,,,,9.429,0.124,0.65185,0.23126,0.15894
KTKBANK.NS,,Banks - Regional,Financial Services,8900,,,,,,86400,2,210.21,210.9,210.9,219.01,210.21,210.9,210.9,219.01,5.5,0.026199998,1725321600,0.14930001,3.86,0.896,5.8761873,5.833423,1798081,1798081,1424438,965548,965548,81913020416,192.0,285.0,1.9083527,217.5832,223.6393,,,27711490048,0.31272,333512300,377880000,0.06988,0.25933,378491008,305.557,0.70828027,0.018,36.83,37.1,-0.048823535,5.5,1725321600,NSI,EQUITY,KTKBANK.NS,KARNATAKA BANK LIMITED,The Karnataka Bank Limited,216.42,344.0,298.0,321.0,321.0,1.0,strong_buy,2,78374903808,207.452,,24323399680,,,42923417600,,119.137,0.01209,0.13222,,-134032850944,-0.154,0.126,,,0.40035
MAHSEAMLES.NS,,Steel,Basic Materials,1691,,,,,,86400,2,641.2,641.4,641.4,672.0,641.2,641.4,641.4,672.0,10.0,0.0156,1723593600,0.1526,1.04,0.659,10.176255,11.617595,576304,576304,263669,188130,188130,89733996544,566.5,1097.0,1.7633557,622.448,714.9565,,,73030115328,0.17259,36626834,133999000,0.69911003,0.10467,134564000,443.645,1.5031163,-0.121,65.53,,-0.37952387,10.0,1723593600,NSI,EQUITY,MAHSEAMLES.NS,MAHARASHTRA SEAMLESS LTD,Maharashtra Seamless Limited,666.85,785.0,785.0,785.0,785.0,,none,1,16348900352,121.978,10042900480,,5.226,8.328,50888200192,,379.812,0.08766,0.15180999,9636837376,10263799808,-0.121,-0.159,0.36466998,0.19735001,0.15931
INDIGOPNTS.NS,,Specialty Chemicals,Basic Materials,1112,,,,,,86400,2,1402.75,1407.45,1392.45,1435.55,1402.75,1407.45,1392.45,1435.55,3.5,0.0025,1722556800,0.1195,,0.272,48.799458,37.665024,86015,86015,652449,100440,100440,68262612992,1250.0,1720.3,5.059698,1528.522,1433.2035,,,66273030144,0.10361,21902683,47634700,0.53945,0.28675,47709400,197.136,7.2579336,-0.106,29.32,,-0.061799824,3.5,1722556800,NSI,EQUITY,INDIGOPNTS.NS,INDIGO PAINTS LIMITED,Indigo Paints Limited,1430.8,1905.0,1300.0,1624.75,1637.0,2.375,buy,8,2072642944,43.565,2288184064,273561984,1.565,2.292,13491439616,2.917,283.33,0.08913,0.16048001,6343375,1622509056,-0.107,0.074,0.46617,0.1696,0.087290004
BALUFORGE.NS,,Metal Fabrication,Industrials,700,,,,,,86400,2,736.3,738.0,738.0,759.0,736.3,738.0,738.0,759.0,0.15,0.0002,1726790400,0.0119,,0.374,58.86651,41.610832,316943,316943,689789,433396,433396,81584005120,222.85,886.95,11.548666,763.347,553.75995,,,,0.19258,31012970,109442000,0.67834,0.040159997,109472000,86.305,8.635074,,12.66,,1.6725953,0.15,1726790400,NSI,EQUITY,BALUFORGE.NS,BALU FORGE INDUSTRIES LTD,Balu Forge Industries Limited,745.25,,,,,,none,,,,1751115008,,2.873,3.809,7064366080,,68.337,0.122279994,0.20251,-2389765888,1974904064,,,0.34032002,0.24788,0.24455
GARFIBRES.NS,,Textile Manufacturing,Consumer Cyclical,1114,,,,,,86400,2,4584.35,4630.0,4548.05,4920.0,4584.35,4630.0,4548.05,4920.0,3.0,0.0008,1726099200,0.0335,0.46,0.482,43.56919,34.811787,113052,113052,41287,48796,48796,96757547008,3132.05,4920.0,7.241259,4136.76,3736.39,,,77141245952,0.15865,8803826,19853200,0.57708,0.13667,20645900,605.482,8.049207,0.088,111.86,,0.33594143,3.0,1726099200,NSI,EQUITY,GARFIBRES.NS,GARWARE TECH FIBRES LTD,Garware Technical Fibres Limited,4873.65,4600.0,4600.0,4600.0,4600.0,,none,1,3132796928,156.636,2783130112,1231012992,,,13361978368,9.977,658.763,,,,,0.109,0.033,0.726,0.20829001,0.17157
DODLA.NS,,Food Distribution,Consumer Defensive,2897,,,,,,86400,2,1225.25,1235.0,1220.25,1255.85,1225.25,1235.0,1220.25,1255.85,6.0,0.0049,1730332800,,,0.152,34.602936,24.878315,29856,29856,80311,58759,58759,75442929664,791.1,1346.1,2.1908755,1211.216,1078.9105,,,69464875008,0.06289,20966993,60327800,0.64682996,0.24306,60399000,214.46,5.831157,0.454,36.14,50.27,0.48470163,3.0,1730332800,NSI,EQUITY,DODLA.NS,DODLA DAIRY LIMITED,Dodla Dairy Limited,1250.55,1525.0,1365.0,1463.3334,1500.0,,none,3,6191929856,102.977,3570609920,462440000,2.179,3.034,34435059712,3.586,577.237,0.11841,0.18499,1925823744,2964979968,0.452,0.299,0.27817,0.103690006,0.07774
ANURAS.NS,,Specialty Chemicals,Basic Materials,1896,,,,,,86400,2,735.25,738.7,734.2,740.0,735.25,738.7,734.2,740.0,1.25,0.0017,1726617600,0.057800002,,0.211,115.07031,36.171413,62357,62357,72503,47226,47226,81311449088,672.8,1106.3,6.055023,730.594,793.8995,,,88787542016,0.06994,19103553,109872000,0.83416003,0.0497,110410000,251.492,2.9283237,-0.899,6.4,21.98,-0.29718494,0.75,1726531200,NSI,EQUITY,ANURAS.NS,ANUPAM RASAYAN INDIA LTD,Anupam Rasayan India Ltd,736.45,1075.0,520.0,710.44446,735.0,3.44444,hold,9,3544300032,32.583,3331360000,10700189696,,,13428759552,36.511,123.798,,,,,-0.926,-0.342,0.58778,0.24808,0.12797
BBOX.NS,,Software - Application,Technology,3883,,,,,,86400,2,660.35,675.35,663.15,689.45,660.35,675.35,663.15,689.45,,,1342396800,,3.03,0.283,66.88119,,800666,800666,306053,650148,650148,113947394048,209.8,689.45,1.8814284,520.331,386.91745,,,117933301760,0.02807,37298555,168075008,0.78153,0.04407,168686000,37.825,17.858559,0.6,10.1,,1.5291076,0.5,1342396800,NSI,EQUITY,BBOX.NS,BLACK BOX LIMITED,Black Box Limited,675.5,,,,,,none,,2908100096,17.287,4098700032,7206300160,0.594,1.237,60564299776,113.253,360.467,0.079229996,0.3443,791524992,2046099968,0.6,-0.049,0.14941,0.06768,0.06968
AVANTIFEED.NS,,Packaged Foods,Consumer Defensive,1308,,,,,,86400,2,579.85,580.0,580.0,600.0,579.85,580.0,580.0,600.0,6.75,0.0116,1722297600,0.22469999,1.24,0.659,19.510923,15.304349,342478,342478,379165,316642,316642,81529610240,393.5,793.0,1.5320785,598.951,591.24725,,,68297981952,0.07121,39934957,136246000,0.70658994,0.084680006,136456992,173.619,3.4466274,0.205,30.67,,0.4563607,6.75,1722297600,NSI,EQUITY,AVANTIFEED.NS,AVANTI FEEDS LIMITED,Avanti Feeds Limited,598.4,795.0,566.0,649.6667,588.0,2.33333,buy,3,14311616512,105.043,4800757248,165268000,,,53215035392,0.615,390.569,,,,,0.205,-0.031,0.20377001,0.09021,0.09667
JKPAPER.NS,,Paper & Paper Products,Basic Materials,2879,,,,,,86400,2,465.85,465.0,457.95,476.2,465.85,465.0,457.95,476.2,8.5,0.0182,1724112000,0.22610001,4.88,0.567,12.282522,6.9324327,1142253,1142253,742778,531151,531151,78212907008,319.1,638.75,1.1486173,454.166,437.5,5.0,0.010733068,87303184384,0.1144,74090502,169402000,0.55736,0.15451,169443008,311.241,1.4834164,-0.575,37.59,16.34,0.16462505,5.0,1724112000,NSI,EQUITY,JKPAPER.NS,JK PAPER LIMITED,JK Paper Limited,461.7,634.0,500.0,567.0,567.0,,none,2,11434000384,67.531,13005100032,20289699840,1.073,2.096,68093100032,38.302,402.033,0.06884,0.15624,3827249920,9581700096,-0.594,0.02,0.42088002,0.19099002,0.12673001
ARVINDFASN.NS,,Apparel Manufacturing,Consumer Cyclical,1244,,,,,,86400,2,566.85,572.0,556.45,576.9,566.85,572.0,556.45,576.9,1.25,0.0022,1723161600,0.2315,,0.498,103.571434,37.567295,535242,535242,645802,319369,319369,74630766592,383.55,639.7,1.6782575,579.61,509.9975,,,86327934976,0.02391,70284000,133252000,0.39891,0.24570999,133687000,76.655,7.28263,0.367,5.39,,0.34133935,1.25,1723161600,NSI,EQUITY,ARVINDFASN.NS,ARVIND FASHIONS LIMITED,Arvind Fashions Limited,558.25,717.0,530.0,636.0,654.0,,none,5,1511200000,11.334,3580900096,11735300096,0.494,1.228,44469198848,98.689,335.68,0.05129,0.114700004,3316274944,5302700032,0.356,0.005,0.51604,0.08053,0.077010006
ACI.NS,,Chemicals,Basic Materials,288,,,,,,86400,2,713.15,715.0,705.1,730.0,713.15,715.0,705.1,730.0,5.5,0.0077,1718928000,0.1683,,,39.691532,18.245066,398640,398640,403648,262163,262163,87328055296,571.3,837.7,7.595868,676.133,681.178,2.0,0.002804459,84135157760,0.19115,51507270,123397000,0.5344,0.23472999,123460000,143.034,4.947775,-0.761,17.83,45.22,0.21006191,1.0,1718928000,NSI,EQUITY,ACI.NS,ARCHEAN CHEMICAL IND LTD,Archean Chemical Industries Limited,707.7,912.0,745.0,826.0,800.0,1.14286,strong_buy,7,4638437888,37.62,3734929920,1516930944,4.855,6.484,11496783872,8.602,93.266,0.09486,0.1319,317348640,2444583936,-0.762,-0.172,0.94833,0.32487,0.2298
MHRIL.NS,,Resorts & Casinos,Consumer Cyclical,4339,,,,,,86400,2,374.3,374.4,374.4,384.25,374.3,374.4,374.4,384.25,,,1532563200,,1.31,0.163,67.78761,44.02299,94241,94241,140739,77515,77515,77206675456,347.0,505.0,2.7987423,375.57,408.31024,,,95491784704,0.041199997,64552685,201584000,0.70285004,0.11808,204507008,28.98,13.216011,-0.355,5.65,8.2,-0.042955756,2.666667,1532476800,NSI,EQUITY,MHRIL.NS,MAHINDRA HOLIDAYS LTD,Mahindra Holidays & Resorts India Limited,383.0,540.0,540.0,540.0,540.0,,none,1,11610589184,57.322,3007358976,29453654016,1.021,1.468,27586203648,495.696,137.263,0.01143,0.21735,528516864,6559485952,-0.358,0.024,0.6326,0.10902,0.04611
DIACABS.NS,,Specialty Industrial Machinery,Industrials,106,,,,,,86400,2,158.4,165.9,160.0,166.3,158.4,165.9,160.0,166.3,,,1380153600,,,-1.27,291.7544,,369944,369944,177429,146222,146222,87635279872,11.71,189.995,17.78371,153.1423,115.49665,,,107052605440,0.056950003,4960982,526971008,0.9278,,53100600,-184.705,,2.0,0.57,,12.528181,100.0,1380153600,NSI,EQUITY,DIACABS.NS,DIAMOND POWER INFRA LTD,Diamond Power Infrastructure Limited,166.3,,,,,,none,,98362000,1.865,554751488,23553042432,,,4927840256,,93.416,,,,,1.99,2.007,0.23506,0.11257,0.08595
