Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
HDFC.NS,,,,,,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,HDFC.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH.NS,,Information Technology Services,Technology,,1,2,1,1,1,86400,2,1924.0,1926.0,1918.1,1939.35,1924.0,1926.0,1918.1,1939.35,48.0,0.0253,1729555200,0.871,2.81,0.628,30.592117,27.447174,959519,959519,2581728,3170470,3170470,5213067411456,1235.0,1939.35,381.79782,1839.641,1617.995,0.645,0.00033523908,5209034063872,0.14677,1009674174,2708720128,0.61319,0.25557,2708720128,3.035,634.1186,0.091,62.91,70.24,0.4104538,12.0,1729555200,NSI,EQUITY,HCLTECH.NS,HCL TECHNOLOGIES LTD,HCL Technologies Limited,1924.55,2300.0,1449.0,1879.7382,1920.0,2.57143,hold,42,3228000000,1.192,2814000128,690000000,2.435,2.736,13653999616,8.393,5.039,0.13455,0.24864,1906249984,2520999936,0.098,0.068,0.35294,0.20608999,0.18577999
LT.NS,,Engineering & Construction,Industrials,54303,5,7,8,1,7,86400,2,3831.55,3832.0,3800.0,3877.6,3831.55,3832.0,3800.0,3877.6,28.0,0.0073,1718841600,0.28530002,1.19,0.717,39.409218,27.613115,922222,922222,2197324,2330616,2330616,5315771236352,3175.05,3919.9,2.190261,3576.394,3604.781,28.0,0.0073077474,6143980601344,0.05573,1139546784,1375129984,0.16354999,0.48037,1376579968,648.865,5.9575567,0.054,98.09,104.42,0.13411474,28.0,1718841600,NSI,EQUITY,LT.NS,LARSEN & TOUBRO LTD.,Larsen & Toubro Limited,3865.65,4550.0,2946.0,4037.182,4100.0,1.57576,buy,33,554390978560,403.144,282901610496,1261834862592,0.546,1.173,2427003600896,119.062,1765.484,0.045679998,0.16102,175528574976,143537602560,0.077,0.201,0.36333,0.116560005,0.10278
SUNPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,43000,7,5,3,5,4,86400,2,1813.45,1815.85,1807.95,1823.95,1813.45,1815.85,1807.95,1823.95,13.5,0.0075,1720742400,0.2928,0.96,0.547,39.09953,32.793106,611800,611800,1906297,2218451,2218451,4354784100352,1208.55,1960.35,8.65629,1842.582,1673.8774,,,4168230371328,0.21972999,1035114634,2399330048,0.55097,0.2637,2399330048,288.721,6.2863455,0.28,46.42,32.68,0.46743,5.0,1720742400,NSI,EQUITY,SUNPHARMA.NS,SUN PHARMACEUTICAL IND L,Sun Pharmaceutical Industries Limited,1815.0,2450.0,1600.0,2047.1082,2094.0,1.75676,buy,37,201221898240,84.059,138017406976,25719500800,1.916,2.672,503077404672,3.707,209.894,0.08541001,0.16771,77989175296,127154700288,0.283,0.09,0.77605003,0.27435,0.23963
BAJFINANCE.NS,,Credit Services,Financial Services,,8,5,4,8,4,86400,2,6850.4,6875.95,6778.65,6935.0,6850.4,6875.95,6778.65,6935.0,36.0,0.0053,1718928000,0.14479999,0.24,1.048,27.375584,20.352306,391706,391706,1110448,1040701,1040701,4279950639104,6187.8,7830.0,12.504921,6931.163,6953.408,36.0,0.005255168,6716038053888,0.44922,258677249,618489984,0.54955,0.25131,618635008,1403.263,4.9313636,0.126,252.78,,-0.06256503,36.0,1718928000,NSI,EQUITY,BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Bajaj Finance Limited,6920.0,10000.0,5700.0,8012.645,8120.0,1.9,buy,31,124034998272,200.516,,2581427650560,5.378,5.378,342261301248,290.321,554.982,0.04145,0.20686,,-729231917056,0.104,0.163,0.93649,,0.59731996
TATAMTRDVR.NS,,Auto Manufacturers,Consumer Cyclical,91496,,,,,,86400,2,768.65,745.8,740.6,774.45,768.65,745.8,740.6,774.45,3.1,0.004,1718064000,0.0591,2.02,1.678,8.635382,17.781937,11048804,11048804,,,,3725041074176,463.5,804.3,0.83946526,768.65,709.49426,,,3581168058368,0.07609,2262900518,508503008,0.09694,0.17828,4901369856,221.588,3.4297886,0.738,88.01,42.74,0.60252273,3.1,1718064000,NSI,EQUITY,TATAMTRDVR.NS,TATA MOTORS DVR  A  ORD,Tata Motors Limited,760.0,203.0,203.0,203.0,203.0,3.0,hold,1,592166387712,154.522,511051988992,1120443695104,,,4437397471232,117.15,1157.912,,,,,,0.057,0.44472998,0.11517,0.097270004
NTPC.NS,,Utilities - Regulated Electric,Utilities,20074,5,10,3,4,9,86400,2,369.15,369.45,368.05,371.2,369.15,369.45,368.05,371.2,11.25,0.030199999,1730332800,0.44419998,3.78,0.463,18.961006,14.452754,4955843,4955843,15940834,15841382,15841382,3617864810496,280.85,448.45,1.9698783,399.52,380.22375,10.25,0.02776649,5967327002624,0.120179996,4494113853,9696669696,0.52671003,0.36277,9789920256,173.535,2.1295414,0.143,19.49,24.09,0.29503596,2.5,1730332800,NSI,EQUITY,NTPC.NS,NTPC LTD,NTPC Limited,369.55,500.0,280.0,446.2,460.0,1.76923,buy,25,78724300800,8.119,502551609344,2420094795776,0.463,0.926,1836593053696,139.959,189.407,0.04476,0.13656001,-149665693696,470758195200,0.143,-0.006,0.42235002,0.27363002,0.16645001
AXISBANK.NS,,Banks - Regional,Financial Services,104633,1,1,6,10,2,86400,2,1166.4,1167.5,1160.0,1190.85,1166.4,1167.5,1160.0,1190.85,1.0,0.00090000004,1720742400,0.0111,1.03,0.944,13.251865,11.334763,3827660,3827660,9190653,9951640,9951640,3685906382848,995.7,1339.65,5.5208316,1164.921,1163.2385,1.0,0.0008573388,4971654283264,0.41832,2739610087,3094629888,0.02031,0.6887,3097009920,557.714,2.133979,0.193,89.81,,0.03111744,1.0,1720742400,NSI,EQUITY,AXISBANK.NS,AXIS BANK LIMITED,Axis Bank Limited,1190.15,1590.0,1216.0,1363.0714,1360.0,1.53659,buy,42,892193079296,288.587,,2252174524416,,,667636072448,,216.263,0.01918,0.17764999,,-974622818304,0.188,0.102,,,0.47516
MARUTI.NS,,Auto Manufacturers,Consumer Cyclical,18228,3,6,5,8,4,86400,2,11182.25,11200.0,11121.0,11248.9,11182.25,11200.0,11121.0,11248.9,125.0,0.0112,1722556800,0.28030002,0.83,0.652,25.055195,20.084017,168685,168685,548089,463089,463089,3532317786112,9737.65,13680.0,2.4325147,11755.06,12250.674,,,3480844238848,0.09656,131416090,314403008,0.5819,0.30064,314403008,2834.796,3.9632483,-0.176,448.41,521.85,0.0530864,125.0,1722556800,NSI,EQUITY,MARUTI.NS,MARUTI SUZUKI INDIA LTD.,Maruti Suzuki India Limited,11235.0,16600.0,10800.0,13347.477,13415.5,1.80952,buy,42,36439998464,115.903,199318994944,1584000000,0.348,0.866,1452125978624,0.178,4618.617,0.086339995,0.18101,24424624128,138483007488,-0.208,0.01,0.2915,0.13726,0.09648
KOTAKBANK.NS,,Banks - Regional,Financial Services,116000,7,1,4,5,1,86400,2,1775.15,1773.9,1761.0,1778.0,1775.15,1773.9,1761.0,1778.0,2.0,0.0011,1721347200,0.0182,0.06,0.562,15.991243,17.035233,1163231,1163231,4331861,4002067,4002067,3521727168512,1543.85,1942.0,4.701318,1783.298,1767.7935,,,3839044878336,0.29495,1437265962,1988160000,0.28878,0.45491,1992770048,740.965,2.3905985,0.131,110.77,,-0.03443116,2.0,1721347200,NSI,EQUITY,KOTAKBANK.NS,KOTAK MAHINDRA BANK LTD,Kotak Mahindra Bank Limited,1771.35,2300.0,1579.0,1993.825,2007.5,2.23077,buy,40,461008404480,231.873,,770709520384,,,749093584896,,376.837,0.0298,0.16479999,,-509083713536,0.13,0.211,,,0.35261002
M&M.NS,,Auto Manufacturers,Consumer Cyclical,260000,3,4,7,1,4,86400,2,3071.6,3075.5,3065.95,3095.6,3071.6,3075.5,3065.95,3095.6,21.1,0.0069,1720137600,0.2086,0.92,1.071,30.585297,25.211664,1154987,1154987,3667703,3665433,3665433,3705090867200,1575.0,3222.1,2.5133488,2966.963,2620.9614,,,4428873596928,0.08049,839108798,1198690048,0.22969,0.53973997,1198690048,632.146,4.889614,0.351,101.06,,0.8408798,21.1,1720137600,NSI,EQUITY,M&M.NS,MAHINDRA & MAHINDRA LTD,Mahindra & Mahindra Limited,3090.95,3700.0,2709.0,3418.111,3430.0,1.33333,strong_buy,36,302525415424,271.257,268166807552,1192247558144,0.451,1.312,1474164948992,145.663,1322.415,0.06309,0.17017001,5433699840,-29359599616,0.349,0.102,0.40423,0.18191,0.16823
ONGC.NS,,Oil & Gas Integrated,Energy,25847,10,9,1,8,8,86400,2,261.3,260.8,259.55,263.0,261.3,260.8,259.55,263.0,18.25,0.07,1731974400,0.375,5.04,0.653,7.974954,6.0971937,3904467,3904467,15334814,14085674,14085674,3284716224512,192.05,345.0,0.5437156,269.337,284.5085,12.5,0.047837738,5038505197568,0.06802,3871613464,12580299776,0.69206,0.21433,12582700032,280.175,0.9319176,-0.252,32.74,35.73,0.33350348,6.0,1731974400,NSI,EQUITY,ONGC.NS,OIL AND NATURAL GAS CORP.,Oil and Natural Gas Corporation Limited,261.1,430.0,215.0,311.63333,305.5,1.96667,buy,30,433821712384,34.503,833407090688,1914893238272,0.394,0.892,6041239552000,50.462,480.218,0.0482,0.12048,-91077468160,833539145728,-0.252,0.078,0.18372999,0.13795,0.07767
TATAMOTORS.NS,,Auto Manufacturers,Consumer Cyclical,91496,4,6,8,5,7,86400,2,792.55,793.0,785.3,793.95,792.55,793.0,785.3,793.95,3.0,0.0038,1718064000,0.033299997,1.11,1.618,8.74489,10.814345,5737927,5737927,13693814,11421418,11421418,2913503543296,696.25,1179.0,0.6620685,853.05,968.34924,,,3362817572864,0.07576,1874246759,3680989952,0.44142,0.25067,3680989952,293.845,2.6935968,-0.112,90.51,,0.10915959,3.0,1718064000,NSI,EQUITY,TATAMOTORS.NS,TATA MOTORS LIMITED,Tata Motors Limited,791.5,1300.0,767.0,974.5806,930.0,2.12903,buy,31,535179984896,155.607,485882986496,1065489989632,0.491,0.939,4400607657984,95.362,1279.507,0.061079998,0.39181,118380339200,602283573248,,-0.035,0.45356,0.110410005,0.07129
ULTRACEMCO.NS,,Building Materials,Basic Materials,23670,8,9,7,8,9,86400,2,11932.8,11939.0,11818.0,11956.35,11932.8,11939.0,11818.0,11956.35,70.0,0.0058999998,1722297600,0.3082,0.42,0.555,51.476334,35.796783,83549,83549,310429,393983,393983,3416670076928,9250.0,12138.0,4.8215013,11218.527,10803.679,,,3557208358912,0.09246001,109112879,288204992,0.61799,0.21627001,288504992,2128.964,5.5684357,-0.36,230.3,137.04,0.2676195,70.0,1722297600,NSI,EQUITY,ULTRACEMCO.NS,ULTRATECH CEMENT LIMITED,UltraTech Cement Limited,11855.0,13620.0,6900.0,11859.103,12081.0,1.89744,buy,39,65976201216,228.894,122346799104,169638494208,0.386,0.838,708631986176,27.025,2458.684,0.05631,0.11017,-11564749824,103667097600,-0.36,-0.024,0.57730997,0.17265,0.071279995
ADANIENT.NS,,Thermal Coal,Energy,8676,9,8,1,10,8,86400,2,2522.55,2520.0,2513.0,2535.0,2522.55,2520.0,2513.0,2535.0,1.3,0.0005,1718323200,0.027999999,0.65,0.879,53.6818,35.69404,618311,618311,2799835,8982420,8982420,2907090714624,2025.0,3743.9,2.841433,2840.411,3043.9443,,,3759138668544,0.0541,270065271,1154179968,0.78564,0.14652,1183869952,334.151,7.53776,6.645,46.92,,-0.10616022,1.3,1718323200,NSI,EQUITY,ADANIENT.NS,ADANI ENTERPRISES LIMITED,Adani Enterprises Limited,2518.75,4710.0,3800.0,4255.0,4255.0,,none,2,66934398976,56.952,130348900352,804272472064,0.26,0.695,1023107203072,168.936,882.541,0.03809,0.1364,-170900307968,78020796416,6.41,0.004,0.48720002,0.1274,0.117589995
POWERGRID.NS,,Utilities - Regulated Electric,Utilities,8316,6,10,5,4,10,86400,2,328.35,327.1,326.7,332.75,328.35,327.1,326.7,332.75,15.75,0.048499998,1731542400,0.6709,5.14,0.389,19.480518,17.831612,3783792,3783792,15351642,19477070,19477070,3069197942784,222.7,366.25,6.6995735,327.46,318.945,11.75,0.035784986,4224894631936,0.34296,4312979825,9300599808,0.51358,0.34854,9303430144,99.026,3.332458,0.003,16.94,21.27,0.43635166,4.5,1731542400,NSI,EQUITY,POWERGRID.NS,POWER GRID CORP. LTD.,Power Grid Corporation of India Limited,330.0,426.0,232.0,339.68182,360.0,2.5,buy,22,89554296832,9.633,399302688768,1261904592896,0.567,0.812,458118397952,137.073,49.261,0.06717,0.17559999,72756363264,352457883648,0.005,0.001,0.97975,0.87161005,0.56831
TITAN.NS,,Luxury Goods,Consumer Cyclical,8680,4,7,7,5,6,86400,2,3441.05,3453.95,3430.0,3499.65,3441.05,3453.95,3430.0,3499.65,11.0,0.0033000002,1719446400,0.3007,0.3,0.517,93.05252,62.983963,662923,662923,1177297,1448718,1448718,3096141627392,3055.65,3886.95,5.685375,3363.048,3474.019,11.0,0.0031966986,3235206660096,0.05962,355812594,887044992,0.58638,0.20474,896705984,109.807,31.78668,-0.231,37.51,56.18,-0.053265095,11.0,1719446400,NSI,EQUITY,TITAN.NS,TITAN COMPANY LIMITED,Titan Company Limited,3490.4,5000.0,2758.0,3678.5757,3600.0,2.33333,buy,33,32280000512,36.407,48919998464,216480006144,0.186,1.312,544580009984,222.35,613.971,0.0801,0.29215,-32992499712,24259999744,-0.231,0.16,0.21975,0.089829996,0.07328
BAJAJ-AUTO.NS,,Auto Manufacturers,Consumer Cyclical,6192,8,4,8,1,6,86400,2,8891.95,8953.9,8930.1,9148.95,8891.95,8953.9,8930.1,9148.95,80.0,0.0089,1718323200,0.305,2.47,1.047,35.13468,24.076933,530186,530186,657193,699039,699039,2569525788672,6018.3,12774.0,5.117981,10308.388,9759.617,,,2452781006848,0.14682001,108649717,279257984,0.58757,0.15409,282631008,1111.31,8.1808405,-0.314,258.76,171.22,0.46352684,80.0,1718323200,NSI,EQUITY,BAJAJ-AUTO.NS,BAJAJ AUTO LIMITED,Bajaj Auto Limited,9091.45,14000.0,5007.0,10981.122,11446.0,3.0,hold,41,77129703424,276.688,111616999424,51185500160,0.995,1.525,502058483712,16.523,1787.351,0.16375,0.24445,48749400064,27088900096,-0.304,0.218,0.31237,0.22232,0.21651
ADANIPORTS.NS,,Marine Shipping,Industrials,3129,8,8,1,1,5,86400,2,1277.05,1279.0,1262.05,1282.5,1277.05,1279.0,1262.05,1282.5,6.0,0.0047,1718323200,0.1263,0.5,0.584,26.504398,21.965435,1131816,1131816,4497944,12580996,12580996,2734413316096,989.25,1621.4,9.821909,1332.664,1390.2955,,,3208800108544,0.35222,844842535,2160140032,0.59598,0.21451999,2160389888,264.719,4.781863,0.399,47.76,33.42,0.24839926,6.0,1718323200,NSI,EQUITY,ADANIPORTS.NS,ADANI PORT & SEZ LTD,Adani Ports and Special Economic Zone Limited,1265.85,1960.0,1500.0,1706.0667,1700.0,1.4,strong_buy,15,73401196544,33.984,166432702464,504850186240,0.716,1.136,278399385600,85.449,128.887,0.06685,0.17819999,41418551296,154786299904,0.764,0.063,0.66535,0.59782004,0.46587002
COALINDIA.NS,,Thermal Coal,Energy,228861,10,10,1,4,10,86400,2,418.4,420.0,417.35,421.5,418.4,420.0,417.35,421.5,41.25,0.099,1730764800,0.4356,9.02,0.244,7.1066504,6.7150445,1876897,1876897,8104002,7959489,7959489,2574788591616,342.3,543.55,1.9408598,452.246,472.433,26.0,0.062141493,2293683191808,0.27193,2270666927,6162729984,0.63137,0.25419,6162729984,156.171,2.6752725,-0.075,58.79,25.43,0.1920228,15.75,1730764800,NSI,EQUITY,COALINDIA.NS,COAL INDIA LTD,Coal India Limited,417.8,614.0,180.0,524.0,542.0,1.92308,buy,25,370303696896,60.117,472389713920,78161600512,1.032,1.809,1326622703616,8.053,215.284,0.10689,0.43018,115140083712,250836598784,-0.074,-0.09,0.8557,0.35608003,0.24639
WIPRO.NS,,Information Technology Services,Technology,234000,1,3,9,4,3,86400,2,299.3,299.15,296.2,299.15,299.3,299.15,296.2,299.15,0.5,0.0017,1706054400,0.0446,0.51,0.708,26.590706,23.549513,4477160,4477160,15078496,14206137,14206137,3110081658880,207.5,300.9,3.5071309,277.875,255.86438,,,1246982176768,0.13239999,1509992497,10452299776,0.72925,0.12329,10463599616,156.608,1.8999667,0.213,11.19,25.28,0.41646945,1.0,1706054400,NSI,EQUITY,WIPRO.NS,WIPRO LTD,Wipro Limited,297.55,350.0,212.5,267.08536,266.0,3.4878,hold,41,511609012224,97.908,166265995264,192822001664,2.564,2.693,886787997696,23.511,169.791,0.076469995,0.15557,122917126144,182718005248,0.214,-0.01,0.30152,0.18749,0.16835
